,game,model,experiment,episode,metric,value
207,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_4,Violated Request Count,1.0
208,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_4,Parsed Request Count,3.0
209,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_4,Request Success Ratio,0.75
210,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Precision,
211,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Recall,
212,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,F1,
213,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Main Score,
214,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Average Changed Cell Count,
215,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Average Generated Instruction Length,
216,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Average Generated Expression Number of Tokens,
217,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Success,0.0
218,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Lose,0.0
219,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Aborted,1.0
220,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Request Count,1.0
221,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Violated Request Count,1.0
222,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Parsed Request Count,0.0
223,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_5,Request Success Ratio,0.0
224,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Precision,
225,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Recall,
226,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,F1,
227,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Main Score,
228,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Average Changed Cell Count,
229,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Average Generated Instruction Length,
230,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Average Generated Expression Number of Tokens,
231,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Success,0.0
232,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Lose,0.0
233,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Aborted,1.0
234,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Request Count,1.0
235,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Violated Request Count,1.0
236,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Parsed Request Count,0.0
237,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_6,Request Success Ratio,0.0
238,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Precision,
239,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Recall,
240,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,F1,
241,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Main Score,
242,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Average Changed Cell Count,
243,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Average Generated Instruction Length,
244,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Average Generated Expression Number of Tokens,
245,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Success,0.0
246,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Lose,0.0
247,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Aborted,1.0
248,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Request Count,1.0
249,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Violated Request Count,1.0
250,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Parsed Request Count,0.0
251,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_7,Request Success Ratio,0.0
252,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Precision,
253,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Recall,
254,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,F1,
255,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Main Score,
256,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Average Changed Cell Count,
257,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Average Generated Instruction Length,
258,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Average Generated Expression Number of Tokens,
259,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Success,0.0
260,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Lose,0.0
261,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Aborted,1.0
262,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Request Count,1.0
263,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Violated Request Count,1.0
264,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Parsed Request Count,0.0
265,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_8,Request Success Ratio,0.0
266,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Precision,
267,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Recall,
268,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,F1,
269,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Main Score,
270,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Average Changed Cell Count,
271,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Average Generated Instruction Length,
272,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Average Generated Expression Number of Tokens,
273,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Success,0.0
274,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Lose,0.0
275,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Aborted,1.0
276,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Request Count,1.0
277,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Violated Request Count,1.0
278,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Parsed Request Count,0.0
279,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,0_compact_grids,episode_9,Request Success Ratio,0.0
280,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Precision,
281,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Recall,
282,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,F1,
283,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Main Score,
284,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Average Changed Cell Count,
285,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Average Generated Instruction Length,
286,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Average Generated Expression Number of Tokens,
287,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Success,0.0
288,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Lose,0.0
289,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Aborted,1.0
290,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Request Count,1.0
291,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Violated Request Count,1.0
292,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Parsed Request Count,0.0
293,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_0,Request Success Ratio,0.0
294,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Precision,
295,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Recall,
296,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,F1,
297,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Main Score,
298,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Average Changed Cell Count,
299,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Average Generated Instruction Length,
300,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Average Generated Expression Number of Tokens,
301,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Success,0.0
302,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Lose,0.0
303,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Aborted,1.0
304,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Request Count,1.0
305,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Violated Request Count,1.0
306,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Parsed Request Count,0.0
307,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_1,Request Success Ratio,0.0
308,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Precision,
309,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Recall,
310,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,F1,
311,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Main Score,
312,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Average Changed Cell Count,
313,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Average Generated Instruction Length,
314,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Average Generated Expression Number of Tokens,
315,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Success,0.0
316,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Lose,0.0
317,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Aborted,1.0
318,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Request Count,1.0
319,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Violated Request Count,1.0
320,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Parsed Request Count,0.0
321,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_10,Request Success Ratio,0.0
322,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Precision,
323,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Recall,
324,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,F1,
325,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Main Score,
326,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Average Changed Cell Count,
327,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Average Generated Instruction Length,
328,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Average Generated Expression Number of Tokens,
329,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Success,0.0
330,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Lose,0.0
331,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Aborted,1.0
332,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Request Count,1.0
333,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Violated Request Count,1.0
334,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Parsed Request Count,0.0
335,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_11,Request Success Ratio,0.0
336,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Precision,
337,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Recall,
338,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,F1,
339,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Main Score,
340,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Average Changed Cell Count,
341,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Average Generated Instruction Length,
342,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Average Generated Expression Number of Tokens,
343,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Success,0.0
344,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Lose,0.0
345,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Aborted,1.0
346,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Request Count,1.0
347,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Violated Request Count,1.0
348,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Parsed Request Count,0.0
349,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_12,Request Success Ratio,0.0
350,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Precision,
351,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Recall,
352,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,F1,
353,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Main Score,
354,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Average Changed Cell Count,
355,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Average Generated Instruction Length,
356,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Average Generated Expression Number of Tokens,
357,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Success,0.0
358,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Lose,0.0
359,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Aborted,1.0
360,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Request Count,1.0
361,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Violated Request Count,1.0
362,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Parsed Request Count,0.0
363,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_13,Request Success Ratio,0.0
364,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Precision,
365,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Recall,
366,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,F1,
367,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Main Score,
368,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Average Changed Cell Count,
369,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Average Generated Instruction Length,
370,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Average Generated Expression Number of Tokens,
371,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Success,0.0
372,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Lose,0.0
373,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Aborted,1.0
374,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Request Count,1.0
375,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Violated Request Count,1.0
376,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Parsed Request Count,0.0
377,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_14,Request Success Ratio,0.0
378,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_15,Precision,
379,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_15,Recall,
380,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_15,F1,
381,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_15,Main Score,
382,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_15,Average Changed Cell Count,
383,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_15,Average Generated Instruction Length,
384,imagegame,c4ai-command-r-08-2024-t0.0--c4ai-command-r-08-2024-t0.0,1_random_grids,episode_15,Average Generated Expression Number of Tokens,
